img,true_label,predicted_class,x,y,r_attack,g_attack,b_attack,r_original,g_original,b_original
a_535.png,1,9,18,21,31,3,175,121,146,196
a_536.png,6,1,10,17,0,0,0,249,225,221
a_537.png,8,1,22,12,241,228,189,95,120,112
a_538.png,7,1,19,11,41,149,147,237,242,222
a_539.png,2,0,22,7,0,0,54,231,253,250
a_540.png,7,4,21,20,0,0,2,230,228,216
a_541.png,6,0,8,24,64,44,33,161,185,222
a_542.png,8,0,29,10,4,74,7,183,189,202
a_543.png,9,1,8,20,138,167,225,35,39,38
a_544.png,1,0,14,3,0,24,52,192,210,227
a_545.png,1,0,26,20,166,175,255,59,37,39
a_546.png,7,9,1,11,10,255,0,251,249,252
a_547.png,0,2,30,11,0,0,67,210,183,151
a_548.png,2,0,14,4,22,18,74,188,214,221
a_549.png,0,1,11,11,179,252,184,28,30,50
a_550.png,1,9,22,8,211,255,173,95,74,47
a_551.png,4,0,26,28,0,0,0,147,160,130
a_552.png,8,1,22,14,235,247,229,25,41,17
a_553.png,2,0,22,6,3,0,23,228,237,155
a_554.png,2,1,21,17,33,0,224,200,187,147
a_555.png,8,1,22,18,98,25,162,226,225,229
a_556.png,9,1,19,18,44,255,255,158,33,21
a_557.png,5,0,4,10,47,28,124,227,246,246
a_558.png,1,9,20,18,255,235,229,130,99,106
a_559.png,1,9,22,8,230,241,231,43,52,51
a_560.png,2,5,11,13,255,30,255,64,56,59
a_561.png,1,0,25,10,229,198,241,83,74,91
a_562.png,6,1,14,16,9,52,5,199,196,156
a_563.png,8,1,19,18,90,255,255,26,27,58
a_564.png,5,1,26,11,0,31,25,192,196,196
a_565.png,7,5,15,20,20,38,21,231,236,224
a_566.png,2,1,14,13,3,91,81,42,149,236
a_567.png,4,3,29,24,0,0,25,230,233,234
a_568.png,5,9,17,8,0,54,30,199,192,175
a_569.png,5,2,5,13,41,79,190,242,243,239
a_570.png,6,8,7,16,86,0,20,193,188,182
a_571.png,3,1,25,2,255,213,236,83,64,67
a_572.png,0,2,5,13,84,24,38,169,153,124
a_573.png,9,1,12,18,7,92,58,159,179,187
a_574.png,9,1,1,29,108,163,109,253,255,250
a_575.png,4,9,26,6,0,12,0,155,235,192
a_576.png,5,2,24,8,133,134,0,224,230,220
a_577.png,8,0,29,18,212,247,251,51,53,51
a_578.png,5,3,26,23,36,57,38,210,178,128
a_579.png,8,1,18,16,0,28,1,163,167,163
a_580.png,5,1,21,8,50,12,23,248,246,238
a_581.png,8,0,6,16,3,15,55,222,225,229
a_582.png,3,5,5,25,182,183,255,0,0,0
a_583.png,9,1,8,15,30,48,10,149,161,165
a_584.png,0,8,2,14,4,16,19,182,186,173
a_585.png,9,1,6,28,255,255,255,66,111,143
a_586.png,0,1,20,15,255,113,192,15,13,20
a_587.png,7,9,13,21,62,13,181,241,240,246
a_588.png,6,2,20,19,252,83,221,25,26,32
a_589.png,2,1,8,21,59,40,143,146,164,173
a_590.png,9,0,9,26,233,181,169,7,6,11
a_591.png,7,1,6,17,217,247,151,39,41,63
a_592.png,2,0,24,25,13,20,67,232,230,238
a_593.png,2,0,26,27,86,18,151,248,241,234
a_594.png,9,1,17,14,1,20,17,220,252,252
a_595.png,8,0,6,16,50,45,15,241,239,236
a_596.png,8,0,22,18,4,63,81,233,219,211
a_597.png,8,1,22,17,0,0,137,184,197,207
a_598.png,8,0,20,20,24,1,31,185,181,186
a_599.png,9,1,15,16,10,22,26,155,152,154
a_600.png,0,1,11,18,255,120,255,115,123,136
a_601.png,8,1,25,24,235,214,156,84,10,16
a_602.png,8,0,25,13,247,225,255,73,99,127
a_603.png,0,1,27,10,247,220,231,61,49,49
a_604.png,0,1,2,8,175,14,108,238,238,238
a_605.png,0,2,4,6,255,255,169,48,77,43
a_606.png,8,0,25,11,234,246,250,111,115,126
a_607.png,6,0,11,21,255,124,5,131,163,142
a_608.png,1,9,23,21,237,152,137,16,6,6
a_609.png,4,7,18,19,0,0,105,225,237,242
a_610.png,2,3,5,16,44,62,33,228,224,228
a_611.png,1,0,25,19,174,22,255,0,59,19
a_612.png,3,5,17,19,36,26,79,231,228,216
a_613.png,0,1,6,8,84,12,17,229,228,233
a_614.png,3,0,14,25,34,0,8,242,252,251
a_615.png,5,1,22,16,60,8,6,203,203,204
a_616.png,9,1,9,13,15,73,24,249,248,238
a_617.png,8,1,9,30,255,0,7,195,205,213
a_618.png,0,1,19,8,255,212,255,89,59,3
a_619.png,0,1,7,5,212,237,208,28,29,18
a_620.png,8,0,9,18,63,61,10,209,235,244
a_621.png,6,2,12,23,249,231,244,80,39,38
a_622.png,8,0,17,11,155,255,215,18,11,18
a_623.png,0,1,6,7,11,6,58,180,197,221
a_624.png,2,8,9,20,45,54,52,239,246,240
a_625.png,9,1,16,23,73,46,91,244,246,246
a_626.png,8,9,27,7,15,105,85,177,177,177
a_627.png,4,0,30,18,0,93,133,208,217,190
a_628.png,0,1,2,8,0,0,255,234,234,234
a_629.png,9,1,30,25,94,54,2,221,222,219
a_630.png,8,0,7,19,156,24,33,209,209,209
a_631.png,1,9,19,17,140,0,34,168,189,215
a_632.png,2,1,25,18,172,33,25,255,255,255
a_633.png,8,1,6,14,210,162,226,97,85,95
a_634.png,5,1,27,14,208,244,250,150,99,57
a_635.png,3,5,17,9,34,43,3,210,204,176
a_636.png,3,5,28,23,24,88,224,233,240,233
a_637.png,8,1,18,15,29,56,14,186,192,206
a_638.png,3,9,16,2,58,72,0,229,231,191
a_639.png,5,7,28,26,127,54,19,199,136,134
a_640.png,2,1,20,4,6,12,118,155,180,210
a_641.png,3,1,21,19,33,1,158,202,195,204
a_642.png,8,1,8,20,253,228,250,145,197,217
a_643.png,0,1,6,20,91,0,87,207,207,212
a_644.png,5,8,18,15,29,58,29,214,173,167
a_645.png,8,0,22,18,255,246,255,2,2,4
a_646.png,3,1,21,22,43,28,147,221,200,189
a_647.png,3,9,21,21,210,207,251,165,65,31
a_648.png,6,0,12,30,104,27,38,233,212,225
a_649.png,7,9,24,19,7,57,48,226,211,208
a_650.png,8,1,8,20,0,39,0,166,214,215
a_651.png,0,9,17,8,15,41,113,252,252,252
a_652.png,5,0,22,17,46,29,89,251,252,252
a_653.png,0,8,20,23,0,82,255,198,216,246
a_654.png,1,0,23,3,223,255,255,84,34,28
a_655.png,6,5,11,10,255,147,218,162,131,97
a_656.png,4,0,9,13,19,28,85,231,226,224
a_657.png,5,7,22,9,21,0,25,229,227,228
a_658.png,0,9,26,24,0,77,135,219,221,228
a_659.png,0,1,7,7,137,255,255,36,38,33
a_660.png,0,1,16,20,49,113,47,249,248,246
a_661.png,6,1,26,27,232,93,205,66,70,62
a_662.png,5,1,16,11,2,55,158,182,178,172
a_663.png,4,0,15,15,26,0,0,232,227,224
a_664.png,3,0,16,26,28,21,0,223,214,206
a_665.png,8,9,26,11,182,178,249,76,81,78
a_666.png,8,1,28,10,37,0,30,134,144,122
a_667.png,5,7,29,23,0,0,0,142,125,111
a_668.png,7,9,26,8,53,7,25,153,136,117
a_669.png,9,0,31,4,25,149,0,179,181,190
a_670.png,8,1,7,27,3,107,26,180,191,181
a_671.png,9,1,21,14,236,43,215,32,34,45
a_672.png,2,5,15,18,0,108,30,235,180,111
a_673.png,8,0,19,19,64,7,158,165,207,227
a_674.png,9,1,11,18,59,180,1,157,159,155
a_675.png,8,1,9,7,2,9,77,232,232,238
a_676.png,3,0,24,13,195,2,34,207,208,215
a_677.png,0,1,25,21,199,241,255,59,99,155
a_678.png,9,1,3,6,7,11,12,161,166,195
a_679.png,2,0,14,7,37,9,35,187,201,236
a_680.png,0,1,6,7,155,79,0,226,217,228
a_681.png,9,0,9,19,171,198,208,121,42,53
a_682.png,5,1,23,25,0,27,0,212,233,234
a_683.png,5,9,20,9,255,151,232,205,185,159
a_684.png,9,1,11,19,25,9,14,163,168,177
a_685.png,1,9,3,24,15,3,30,238,238,238
a_686.png,0,1,6,4,41,44,19,159,161,186
a_687.png,0,1,9,6,0,14,55,171,192,209
a_688.png,0,1,23,17,54,15,87,112,149,145
a_689.png,0,8,4,5,0,0,94,129,166,223
a_690.png,7,1,23,14,0,0,248,222,196,157
a_691.png,1,9,15,14,108,74,255,239,249,251
a_692.png,0,8,13,15,28,28,44,200,202,207
a_693.png,6,0,25,21,219,232,252,159,118,85
a_694.png,3,1,23,13,35,0,84,209,216,212
a_695.png,0,8,20,27,28,68,49,237,238,242
a_696.png,9,1,7,12,29,31,45,230,226,235
a_697.png,2,5,14,23,43,63,0,224,227,236
a_698.png,2,1,8,11,219,240,226,154,196,176
a_699.png,3,5,21,7,2,18,32,158,151,141
a_700.png,3,7,6,1,39,0,109,191,190,189
a_701.png,0,9,6,21,9,42,0,248,250,252
a_702.png,9,1,8,22,237,188,200,10,18,23
a_703.png,8,1,27,7,1,4,10,205,204,203
a_704.png,2,9,21,9,95,7,140,170,177,215
a_705.png,0,8,10,18,226,9,99,125,171,227
a_706.png,9,1,17,19,0,0,134,189,189,180
a_707.png,3,4,30,17,0,0,41,212,195,179
a_708.png,0,1,3,22,76,62,0,207,211,181
a_709.png,0,2,12,20,77,30,27,136,156,219
a_710.png,8,1,8,6,20,55,6,199,198,204
a_711.png,8,1,21,12,230,232,106,32,55,70
a_712.png,0,2,9,6,4,5,241,238,246,244
a_713.png,0,1,14,14,115,136,201,243,241,241
a_714.png,0,2,21,9,13,35,42,171,155,171
a_715.png,2,7,6,11,25,21,0,253,253,253
a_716.png,0,9,24,10,220,218,198,48,49,47
a_717.png,7,0,26,17,4,38,253,230,211,207
a_718.png,0,1,8,7,9,30,39,146,161,194
a_719.png,9,1,6,3,37,49,25,165,234,253
a_720.png,6,2,28,14,0,133,0,179,167,151
a_721.png,6,9,28,6,194,204,241,113,64,70
a_722.png,6,3,28,6,15,51,130,255,255,255
a_723.png,2,4,6,18,33,18,21,253,253,249
a_724.png,3,7,29,10,212,15,3,215,212,217
a_725.png,6,5,10,20,0,36,84,200,214,186
a_726.png,1,9,12,21,7,0,23,205,204,222
a_727.png,9,8,14,15,46,15,64,206,206,206
a_728.png,5,0,22,20,63,85,92,197,195,175
a_729.png,6,1,12,19,13,0,4,194,187,181
a_730.png,0,9,10,19,193,255,118,1,0,5
a_731.png,5,0,18,3,48,74,1,238,245,232
a_732.png,8,0,20,20,3,14,1,212,212,215
a_733.png,8,1,19,17,243,177,174,8,2,12
a_734.png,8,0,10,26,48,71,88,213,225,217
a_735.png,8,5,21,25,169,107,0,236,235,227
a_736.png,5,0,21,22,27,38,88,189,181,156
a_737.png,5,3,27,25,65,59,13,217,217,219
a_738.png,8,0,22,22,172,228,134,27,16,30
a_739.png,0,8,1,2,73,43,47,217,235,240
a_740.png,5,7,13,6,7,115,39,130,162,186
a_741.png,8,0,23,19,179,221,169,21,18,16
a_742.png,8,0,28,15,224,180,154,63,74,90
a_743.png,9,1,12,24,10,161,56,86,131,170
a_744.png,0,1,21,26,159,255,73,12,9,9
a_745.png,5,2,28,15,0,0,34,160,151,156
a_746.png,4,8,9,17,80,30,35,219,219,236
a_747.png,9,0,2,13,19,64,14,133,202,248
a_748.png,6,0,13,16,42,4,169,201,240,103
a_749.png,7,1,23,10,66,10,71,206,171,148
a_750.png,0,3,6,4,253,253,252,69,64,61
a_751.png,0,9,9,18,183,210,255,106,146,157
a_752.png,7,4,22,8,3,7,51,220,228,211
a_753.png,8,0,13,7,27,16,26,95,148,205
a_754.png,8,0,23,20,207,238,160,24,40,98
a_755.png,8,1,9,8,148,82,48,241,243,241
a_756.png,9,5,27,11,89,67,0,190,225,253
a_757.png,2,0,6,2,41,15,61,218,229,245
a_758.png,9,1,11,17,82,26,155,252,247,243
a_759.png,2,5,16,5,104,95,255,239,219,158
a_760.png,2,0,10,24,22,13,25,178,149,122
a_761.png,5,1,28,19,15,21,68,138,160,211
a_762.png,8,0,26,19,244,100,253,25,37,50
a_763.png,5,9,27,21,247,254,250,99,88,71
a_764.png,8,0,18,16,22,47,76,236,221,216
a_765.png,8,1,24,20,0,2,31,217,222,225
a_766.png,8,1,17,9,196,232,192,60,78,96
a_767.png,7,0,12,28,91,0,139,166,159,116
a_768.png,9,1,3,7,39,58,117,162,200,235
a_769.png,0,2,21,18,191,69,60,207,201,233
a_770.png,7,1,5,19,180,213,218,120,109,96
a_771.png,4,0,8,23,37,57,3,236,248,252
a_772.png,8,1,22,12,255,255,163,10,3,6
a_773.png,3,0,22,21,20,9,92,219,216,227
a_774.png,2,0,14,5,39,11,80,145,157,90
a_775.png,8,0,21,7,201,236,251,107,91,19
a_776.png,4,0,8,11,129,105,0,232,231,220
a_777.png,8,0,14,3,21,26,16,102,155,168
a_778.png,6,1,13,25,142,216,194,86,52,41
a_779.png,6,1,20,24,255,255,139,14,11,8
a_780.png,1,9,27,18,255,241,251,3,3,2
a_781.png,4,2,21,16,241,255,239,171,109,121
a_782.png,6,0,14,18,57,10,36,214,180,186
a_783.png,3,1,20,5,8,22,148,221,190,186
a_784.png,9,1,7,17,76,27,39,231,236,243
a_785.png,0,9,6,7,5,1,0,222,235,237
a_786.png,1,9,25,13,255,44,255,43,43,39
a_787.png,5,1,24,12,2,1,5,197,168,168
a_788.png,7,3,12,7,96,91,40,239,222,205
a_789.png,3,2,6,10,17,10,5,172,155,144
a_790.png,9,1,13,13,212,150,239,206,87,13
a_791.png,0,1,7,20,239,238,253,123,131,121
a_792.png,5,2,16,10,127,220,249,73,45,22
a_793.png,6,0,10,4,247,210,252,0,0,1
a_794.png,2,7,15,10,244,197,229,127,125,122
a_795.png,3,0,19,21,168,5,36,221,215,195
a_796.png,5,2,20,26,58,192,197,47,38,34
a_797.png,6,1,9,18,155,255,248,140,149,118
a_798.png,0,2,30,24,254,250,238,110,194,239
a_799.png,1,0,26,24,215,255,212,66,89,141
a_800.png,8,1,25,18,231,191,231,4,0,43
a_801.png,0,3,2,9,5,20,10,246,226,236
a_802.png,2,7,17,23,47,17,125,241,243,239
a_803.png,8,9,5,13,56,136,48,255,255,255
a_804.png,6,1,14,17,25,18,47,199,186,140
a_805.png,6,0,5,24,0,39,10,220,194,239
a_806.png,6,2,24,12,131,228,152,62,70,80
a_807.png,0,8,15,20,58,163,4,188,188,188
a_808.png,2,9,6,20,22,94,9,246,245,221
a_809.png,8,9,26,5,4,29,55,120,158,191
a_810.png,5,0,12,25,1,0,0,147,158,161
a_811.png,5,3,20,8,148,62,2,164,157,156
a_812.png,3,9,18,14,0,0,86,221,232,232
a_813.png,2,5,22,2,8,55,17,183,191,182
a_814.png,2,0,7,12,10,46,14,153,166,133
a_815.png,3,5,2,21,9,19,16,250,255,253
a_816.png,5,8,9,20,81,0,213,167,189,218
a_817.png,7,0,19,22,66,97,109,242,252,245
a_818.png,4,0,24,12,13,27,139,236,236,236
a_819.png,9,1,7,22,43,23,78,220,200,202
a_820.png,8,1,18,7,1,0,20,237,234,231
a_821.png,2,0,8,18,238,239,202,67,71,67
a_822.png,9,1,20,18,127,41,13,231,234,245
a_823.png,3,7,10,3,15,72,83,255,255,255
a_824.png,9,1,3,5,17,132,0,229,234,243
a_825.png,5,1,17,9,24,0,129,231,226,208
a_826.png,6,2,5,18,144,255,255,107,160,22
a_827.png,8,0,18,11,255,234,188,27,37,39
a_828.png,1,9,5,13,0,77,15,249,251,250
a_829.png,0,1,11,6,30,47,40,106,174,217
a_830.png,5,3,27,24,251,147,254,47,72,91
a_831.png,6,1,26,11,77,23,61,202,199,180
a_832.png,5,1,22,21,74,13,116,241,215,198
a_833.png,5,9,22,5,255,120,255,90,56,53
a_834.png,0,9,19,25,79,0,243,187,179,174
a_835.png,7,0,9,10,0,0,73,211,226,232
a_836.png,8,0,8,21,0,2,34,126,166,203
a_837.png,5,8,20,21,0,77,136,222,218,211
a_838.png,5,3,5,24,36,1,70,230,245,248
a_839.png,8,1,8,15,63,76,10,144,188,242
a_840.png,2,8,14,23,29,0,61,171,155,137
a_841.png,5,3,21,11,29,11,60,212,204,201
a_842.png,0,1,6,21,0,3,10,189,196,209
a_843.png,9,1,12,21,15,10,55,225,246,241
a_844.png,2,5,7,12,0,0,18,130,131,81
a_845.png,4,8,8,20,84,73,99,169,206,222
a_846.png,9,1,30,27,41,10,126,247,219,179
a_847.png,2,0,20,24,101,53,0,158,242,246
a_848.png,0,7,8,2,13,89,71,203,180,150
a_849.png,0,1,7,9,0,23,4,221,223,235
a_850.png,0,1,2,7,38,0,31,148,167,212
a_851.png,7,2,26,16,16,11,57,191,202,110
a_852.png,2,1,10,14,26,35,3,192,184,139
a_853.png,0,2,9,6,227,247,213,11,90,136
a_854.png,0,9,19,14,253,166,180,104,90,102
a_855.png,9,8,6,29,1,59,12,216,215,214
a_856.png,5,0,26,15,237,186,182,10,8,8
a_857.png,0,1,2,17,254,252,234,101,102,121
a_858.png,0,9,18,20,54,0,0,244,210,211
a_859.png,8,0,8,9,0,109,0,165,170,204
a_860.png,8,1,6,17,73,73,13,231,238,234
a_861.png,8,0,9,7,57,63,210,191,197,197
a_862.png,2,0,22,9,89,22,57,242,247,246
a_863.png,4,0,28,16,0,29,43,199,186,121
a_864.png,0,9,22,25,126,255,212,32,9,6
a_865.png,9,1,3,4,70,13,33,248,245,249
a_866.png,9,1,9,14,220,224,195,49,46,54
a_867.png,3,5,16,25,0,0,166,178,181,180
a_868.png,0,1,6,15,35,109,50,166,165,175
a_869.png,2,5,22,5,49,24,20,196,194,108
a_870.png,8,0,29,14,23,0,182,222,239,236
a_871.png,7,0,22,12,54,21,100,144,141,155
a_872.png,8,1,22,21,2,13,129,166,178,166
a_873.png,6,9,3,21,4,44,87,122,183,132
a_874.png,5,2,6,27,6,14,21,213,233,235
a_875.png,2,9,6,17,1,0,0,237,241,252
a_876.png,0,9,26,11,113,8,64,208,219,234
a_877.png,8,0,10,4,83,0,8,164,172,195
a_878.png,5,7,26,4,17,0,45,197,173,181
a_879.png,7,1,13,23,0,109,41,190,210,217
a_880.png,8,9,4,11,56,10,28,246,251,247
a_881.png,7,5,26,2,140,69,20,252,251,251
a_882.png,0,2,30,9,5,22,73,150,178,233
a_883.png,0,8,11,16,245,175,228,146,141,154
a_884.png,8,1,12,3,175,0,41,134,157,166
a_885.png,0,8,10,20,255,255,148,62,89,99
a_886.png,2,6,17,7,125,13,23,142,156,161
a_887.png,1,8,30,27,88,70,73,142,157,171
a_888.png,5,1,15,9,56,57,41,240,237,241
a_889.png,1,8,9,10,18,13,13,57,111,161
a_890.png,1,0,25,3,4,14,154,237,218,203
a_891.png,2,6,4,17,248,216,192,0,120,214
a_892.png,9,1,6,6,204,170,251,111,133,165
a_893.png,9,1,2,25,151,13,153,226,241,248
a_894.png,3,9,15,11,0,0,0,253,246,253
a_895.png,4,2,30,6,85,15,15,237,233,238
a_896.png,2,0,6,2,0,0,136,177,178,224
a_897.png,8,0,23,12,214,83,255,43,44,46
a_898.png,5,3,28,26,255,130,255,121,97,91
a_899.png,8,0,11,4,24,79,74,253,255,250
a_900.png,3,0,13,27,16,56,122,199,189,175
a_901.png,0,1,16,2,251,155,245,11,36,111
a_902.png,8,0,21,20,117,0,41,212,210,225
a_903.png,6,9,22,3,92,1,233,253,252,254
a_904.png,0,8,14,19,40,13,12,255,255,255
a_905.png,2,1,8,2,0,28,0,203,206,170
a_906.png,6,1,8,19,0,0,12,199,178,155
a_907.png,7,3,24,10,30,0,45,250,245,208
a_908.png,4,0,19,21,0,51,55,220,221,208
a_909.png,9,1,3,6,0,0,224,225,227,229
a_910.png,3,5,12,12,32,9,106,171,160,169
a_911.png,7,5,10,11,9,90,2,241,209,216
a_912.png,9,1,12,19,208,100,159,57,51,46
a_913.png,4,0,27,3,6,232,11,162,138,131
a_914.png,8,9,6,16,4,12,0,210,233,236
a_915.png,8,0,28,4,178,237,229,15,3,3
a_916.png,0,8,12,13,47,20,0,198,168,141
a_917.png,6,5,8,22,138,11,19,194,171,102
a_918.png,8,0,11,26,52,7,15,155,173,185
a_919.png,0,1,13,6,235,94,67,5,13,3
a_920.png,3,5,12,22,36,0,57,236,231,215
a_921.png,2,3,15,6,61,0,0,129,126,81
a_922.png,0,1,6,12,67,119,29,228,228,228
a_923.png,8,0,19,13,255,255,193,51,67,102
a_924.png,2,5,13,3,5,26,59,242,230,205
a_925.png,7,3,29,4,0,10,217,215,204,151
a_926.png,8,9,26,22,222,247,126,38,36,54
a_927.png,8,1,2,13,5,12,41,167,171,190
a_928.png,0,2,13,20,255,95,33,221,204,218
a_929.png,5,1,30,11,0,48,164,246,240,222
a_930.png,9,1,9,13,218,221,255,11,11,76
a_931.png,0,1,26,6,253,248,252,56,68,151
a_932.png,7,9,29,10,84,49,4,192,193,193
a_933.png,9,1,4,2,191,141,19,230,236,234
a_934.png,7,9,24,28,12,94,203,178,204,153
a_935.png,9,1,12,16,203,227,244,116,118,118
a_936.png,9,1,7,8,5,0,59,251,246,246
a_937.png,8,0,22,20,255,164,255,102,125,200
a_938.png,2,4,22,17,0,23,0,242,243,255
a_939.png,3,5,14,18,69,27,126,225,178,179
a_940.png,8,0,25,20,14,45,106,73,105,158
a_941.png,3,4,6,21,7,51,26,212,199,199
a_942.png,2,0,24,23,19,27,28,250,251,251
a_943.png,8,0,22,17,9,44,163,215,233,209
a_944.png,5,1,5,13,64,19,40,220,203,213
a_945.png,8,0,22,20,0,2,20,157,163,159
a_946.png,5,0,1,23,1,64,68,240,247,244
a_947.png,0,1,22,9,14,15,25,250,246,241
a_948.png,9,0,25,12,108,33,26,240,236,234
a_949.png,6,8,18,19,55,24,11,228,226,228
a_950.png,8,9,6,19,55,14,27,192,196,201
a_951.png,2,0,11,5,0,0,236,187,199,201
a_952.png,0,1,3,4,32,0,13,91,124,179
a_953.png,9,1,3,4,16,5,130,214,248,243
a_954.png,0,1,17,10,51,23,159,131,120,149
a_955.png,7,0,12,8,77,0,157,184,196,206
a_956.png,2,8,12,18,86,39,50,190,188,177
a_957.png,8,1,28,17,1,0,43,162,91,90
a_958.png,5,9,26,24,63,5,0,224,223,225
a_959.png,2,0,20,18,20,9,240,249,255,252
a_960.png,3,0,16,10,98,0,0,180,166,161
a_961.png,9,0,10,8,36,13,22,222,223,220
a_962.png,3,5,4,8,118,39,51,244,207,181
a_963.png,7,3,21,19,99,165,24,221,208,176
a_964.png,8,1,28,5,0,0,0,77,113,138
a_965.png,2,1,15,3,254,252,253,73,46,48
a_966.png,2,1,26,25,0,0,0,178,182,165
a_967.png,1,0,13,14,229,254,224,233,66,8
a_968.png,3,5,10,12,0,21,126,201,161,137
a_969.png,7,1,14,2,0,0,68,220,193,138
a_970.png,3,0,14,24,12,0,0,202,184,192
a_971.png,9,2,30,2,0,0,0,143,149,137
a_972.png,8,1,21,18,251,219,254,61,57,76
a_973.png,2,0,10,3,12,51,28,227,238,238
a_974.png,7,0,18,2,7,60,174,255,255,255
a_975.png,9,1,6,6,82,37,53,245,245,242
a_976.png,8,0,27,15,0,0,0,158,170,181
a_977.png,8,1,22,13,246,194,255,4,12,26
a_978.png,9,1,21,21,255,224,255,126,111,91
a_979.png,1,0,30,20,150,236,209,104,126,125
a_980.png,1,9,14,11,0,43,206,159,161,160
a_981.png,6,1,19,8,111,0,1,165,182,160
a_982.png,0,1,6,9,54,2,0,235,241,247
a_983.png,7,9,11,11,22,21,18,251,251,248
a_984.png,5,2,4,22,56,0,0,219,210,194
a_985.png,0,1,25,5,22,1,6,105,122,175
a_986.png,3,8,14,26,236,231,199,125,91,44
a_987.png,6,1,24,6,23,15,84,187,182,169
a_988.png,0,7,23,7,149,8,233,148,167,193
a_989.png,8,0,27,19,131,242,229,6,2,26
a_990.png,8,0,25,20,7,2,38,230,226,214
a_991.png,9,1,17,24,0,19,43,229,227,226
a_992.png,8,9,27,9,229,244,254,14,17,15
a_993.png,3,1,18,23,118,23,99,228,227,235
a_994.png,9,1,8,6,125,255,0,237,243,235
a_995.png,0,8,9,7,33,0,88,198,205,211
a_996.png,7,9,19,29,0,43,46,255,255,255
a_997.png,2,0,10,3,0,34,152,222,239,249
a_998.png,8,0,8,27,82,54,5,198,241,250
a_999.png,0,1,6,8,218,244,235,95,110,138
a_1000.png,2,0,6,3,19,26,27,104,194,240
a_1001.png,8,0,24,17,75,1,0,235,235,235
a_1002.png,7,1,18,21,67,65,47,229,228,136
a_1003.png,4,3,28,20,0,48,35,228,227,228
a_1004.png,5,8,16,12,13,67,49,231,240,231
a_1005.png,1,0,19,26,66,146,0,231,232,180
a_1006.png,8,0,23,13,229,253,253,65,81,88
a_1007.png,2,1,5,8,9,91,140,173,172,186
a_1008.png,9,1,16,13,53,82,50,237,241,243
a_1009.png,8,6,9,13,232,220,177,148,190,218
a_1010.png,8,1,28,21,37,3,18,208,207,202
a_1011.png,8,9,13,21,74,0,178,245,246,250
a_1012.png,5,0,7,15,0,68,153,235,248,248
a_1013.png,4,9,28,27,3,0,123,180,185,120
a_1014.png,1,9,23,8,0,91,172,238,237,241
a_1015.png,8,0,23,12,11,5,28,173,171,169
a_1016.png,9,1,11,15,0,0,15,126,156,178
a_1017.png,2,0,13,24,57,63,66,253,253,253
a_1018.png,0,8,7,8,19,0,164,214,215,218
a_1019.png,6,1,15,4,57,241,213,0,1,10
a_1020.png,1,0,16,11,201,251,202,70,107,133
a_1021.png,2,1,19,24,183,238,255,33,32,68
a_1022.png,0,9,24,26,29,0,20,216,215,214
a_1023.png,5,6,19,15,104,115,45,252,255,255
a_1024.png,6,0,28,7,216,251,229,96,109,84
a_1025.png,8,1,22,18,237,77,240,27,27,25
a_1026.png,8,0,19,21,31,2,99,241,239,231
a_1027.png,0,1,20,6,163,255,255,79,97,89
a_1028.png,9,0,30,6,137,217,255,5,8,24
a_1029.png,9,1,13,9,254,255,215,101,79,86
a_1030.png,1,0,9,26,207,203,253,16,9,8
a_1031.png,8,0,28,6,0,0,66,116,140,150
a_1032.png,5,9,5,14,147,17,98,214,178,175
a_1033.png,8,1,19,16,126,210,157,30,17,15
a_1034.png,1,9,6,14,4,3,10,126,125,125
a_1035.png,0,8,22,27,34,160,11,164,222,231
a_1036.png,0,3,26,11,11,32,226,197,196,189
a_1037.png,8,9,6,10,7,0,65,134,225,244
a_1038.png,8,0,13,5,86,202,248,95,96,99
a_1039.png,0,1,22,6,248,52,248,5,11,17
a_1040.png,0,1,3,9,47,0,0,240,240,240
a_1041.png,3,7,5,10,244,233,248,35,54,45
a_1042.png,0,8,11,15,255,246,255,232,238,234
a_1043.png,1,0,25,5,241,232,237,124,126,112
a_1044.png,4,0,11,25,232,254,221,37,25,17
a_1045.png,8,0,4,29,0,64,0,240,248,246
a_1046.png,0,8,10,17,0,0,244,240,239,241
a_1047.png,1,9,13,15,248,236,247,0,0,0
a_1048.png,0,1,14,5,255,255,216,64,21,17
a_1049.png,0,9,2,16,255,128,237,143,146,154
a_1050.png,2,0,26,1,8,37,81,212,199,161
a_1051.png,0,8,6,17,0,10,0,213,204,213
a_1052.png,0,1,6,13,68,0,0,150,169,192
a_1053.png,6,3,6,21,201,201,255,115,78,72
a_1054.png,8,0,17,17,247,178,219,75,78,76
a_1055.png,8,1,30,7,27,0,140,195,211,202
a_1056.png,0,8,1,7,85,0,23,195,195,190
a_1057.png,2,0,22,27,32,29,0,123,200,234
a_1058.png,2,0,3,12,1,55,195,103,147,217
a_1059.png,1,9,15,12,0,0,159,151,147,152
a_1060.png,8,0,28,14,232,220,245,119,140,139
a_1061.png,9,1,22,15,168,197,250,15,9,19
a_1062.png,1,0,24,11,27,119,32,253,253,253
a_1063.png,2,0,8,18,33,19,43,222,222,248
a_1064.png,9,1,6,21,250,254,253,11,26,61
a_1065.png,0,1,4,7,1,0,61,134,220,245
a_1066.png,2,0,7,16,73,1,106,218,212,216
a_1067.png,8,0,12,7,41,17,3,152,199,238
a_1068.png,8,0,27,17,255,233,218,5,43,52
