img,true_label,predicted_class,x,y,g_attack,g_original
b_775.png,3,1,21,10,255,78
b_776.png,7,9,22,7,0,123
b_777.png,8,1,23,14,0,85
b_778.png,8,0,19,15,7,161
b_779.png,2,7,26,8,0,190
b_780.png,4,9,13,9,2,185
b_781.png,1,9,6,13,0,203
b_782.png,9,1,27,13,12,180
b_783.png,0,4,4,12,0,207
b_784.png,5,6,24,17,8,244
b_785.png,2,4,27,7,4,178
b_786.png,6,3,7,25,7,185
b_787.png,0,1,24,16,255,2
b_788.png,2,6,15,15,61,255
b_789.png,6,9,13,3,0,167
b_790.png,1,9,19,8,243,4
b_791.png,4,2,9,25,2,252
b_792.png,0,9,10,23,0,174
b_793.png,2,3,19,23,5,240
b_794.png,6,4,9,13,6,234
b_795.png,4,9,10,13,255,21
b_796.png,5,2,25,1,30,200
b_797.png,7,9,26,15,0,124
b_798.png,6,2,27,22,249,40
b_799.png,5,7,13,27,85,249
b_800.png,5,6,3,10,20,224
b_801.png,2,9,11,21,56,244
b_802.png,4,7,9,13,3,253
b_803.png,1,9,11,19,15,154
b_804.png,3,5,27,27,10,251
b_805.png,2,5,7,22,0,245
b_806.png,5,3,15,19,0,201
b_807.png,6,9,26,5,255,63
b_808.png,5,3,19,17,7,234
b_809.png,0,3,5,4,0,239
b_810.png,4,2,8,25,2,232
b_811.png,1,9,17,10,240,105
b_812.png,1,9,3,11,0,173
b_813.png,5,7,2,4,16,189
b_814.png,8,0,20,19,5,206
b_815.png,6,9,25,10,253,106
b_816.png,6,1,26,18,253,22
b_817.png,6,9,15,18,33,159
b_818.png,2,4,17,15,0,200
b_819.png,1,9,17,18,34,195
b_820.png,0,3,7,19,37,243
b_821.png,3,1,9,2,22,251
b_822.png,0,9,3,17,0,233
b_823.png,6,3,12,15,1,181
b_824.png,5,7,22,27,0,152
b_825.png,2,7,6,7,0,247
b_826.png,3,9,24,26,0,216
b_827.png,4,9,8,20,0,200
b_828.png,0,3,3,5,0,249
b_829.png,2,1,21,15,255,62
b_830.png,6,9,24,27,0,75
b_831.png,1,9,7,12,91,200
b_832.png,4,7,14,11,10,223
b_833.png,0,9,7,25,5,152
b_834.png,3,5,14,15,0,124
b_835.png,4,2,13,17,1,132
b_836.png,5,3,2,9,23,225
b_837.png,8,9,22,9,238,5
b_838.png,3,9,24,5,0,212
b_839.png,2,5,3,7,0,181
b_840.png,9,1,19,11,6,171
b_841.png,5,7,5,16,255,14
b_842.png,7,1,23,20,188,51
b_843.png,9,1,11,9,0,171
b_844.png,9,1,21,1,0,202
b_845.png,4,1,24,19,251,91
b_846.png,5,3,17,17,1,225
b_847.png,1,3,7,21,0,255
b_848.png,5,7,19,8,255,10
b_849.png,0,3,20,27,0,236
b_850.png,2,6,19,14,29,162
b_851.png,6,1,10,11,249,30
b_852.png,7,6,25,19,8,240
b_853.png,4,9,22,21,254,55
b_854.png,5,3,27,25,20,241
b_855.png,7,9,14,4,0,227
b_856.png,5,9,27,26,255,28
b_857.png,8,1,17,20,0,241
b_858.png,0,9,20,27,0,190
b_859.png,9,1,20,11,255,40
b_860.png,7,5,21,19,20,162
b_861.png,4,3,10,4,0,235
b_862.png,2,3,4,17,20,191
b_863.png,1,9,25,24,255,86
b_864.png,7,9,25,18,235,119
b_865.png,6,5,13,15,0,125
b_866.png,3,9,26,11,5,245
b_867.png,0,8,13,16,249,245
b_868.png,9,1,7,27,10,255
b_869.png,1,6,21,19,8,153
b_870.png,9,0,24,11,0,130
b_871.png,1,9,14,16,17,176
b_872.png,7,9,22,24,255,0
b_873.png,1,9,14,23,0,158
b_874.png,5,3,21,10,12,228
b_875.png,2,5,25,7,5,235
b_876.png,2,9,22,11,0,154
b_877.png,6,3,17,14,27,166
b_878.png,6,1,24,14,255,51
b_879.png,2,1,18,4,0,192
b_880.png,4,9,13,13,0,162
b_881.png,4,7,16,6,255,9
b_882.png,6,4,22,14,255,143
b_883.png,4,9,27,4,0,149
b_884.png,7,3,3,23,0,246
b_885.png,2,0,9,9,0,186
b_886.png,5,2,25,17,16,187
b_887.png,1,9,20,15,246,40
b_888.png,0,9,21,27,17,135
b_889.png,5,7,5,3,16,217
b_890.png,4,1,21,19,253,23
b_891.png,9,1,2,3,47,193
b_892.png,6,7,26,7,228,34
b_893.png,1,9,15,15,14,174
b_894.png,8,5,8,25,3,124
b_895.png,0,9,5,11,16,152
b_896.png,8,9,7,9,0,245
b_897.png,5,7,23,13,0,252
b_898.png,7,4,17,25,10,204
b_899.png,4,1,27,21,23,187
b_900.png,3,9,20,14,0,248
b_901.png,1,9,13,16,255,17
b_902.png,1,9,15,11,0,149
b_903.png,1,9,19,19,5,200
b_904.png,2,0,15,21,0,198
b_905.png,4,2,5,4,27,149
b_906.png,1,9,12,17,255,62
b_907.png,1,9,16,16,0,247
b_908.png,3,2,7,5,57,202
b_909.png,1,9,24,21,204,14
b_910.png,7,4,26,23,6,113
b_911.png,6,9,16,13,0,195
b_912.png,2,9,22,26,249,66
b_913.png,6,4,27,25,255,21
b_914.png,0,3,2,5,3,239
b_915.png,5,9,26,24,230,13
b_916.png,6,1,12,14,0,183
b_917.png,4,2,13,15,249,115
b_918.png,0,8,1,16,1,232
b_919.png,0,2,24,13,72,241
b_920.png,2,3,11,8,255,1
b_921.png,0,9,2,7,0,199
b_922.png,7,5,3,4,41,255
b_923.png,9,1,23,15,255,20
b_924.png,7,9,27,15,241,23
b_925.png,1,9,8,17,255,53
b_926.png,8,0,6,13,0,227
b_927.png,6,9,2,16,20,228
b_928.png,4,7,27,3,0,236
b_929.png,3,6,23,22,0,214
b_930.png,7,1,9,14,23,95
b_931.png,4,2,7,25,0,168
b_932.png,1,0,27,9,10,91
b_933.png,1,9,17,16,26,218
b_934.png,7,9,20,1,5,227
b_935.png,6,1,4,18,230,10
b_936.png,3,9,9,4,13,220
b_937.png,2,6,9,17,6,236
b_938.png,3,9,27,7,247,45
b_939.png,2,4,16,15,0,75
b_940.png,1,9,18,23,16,145
b_941.png,7,5,22,14,0,255
b_942.png,1,9,21,22,199,24
b_943.png,7,6,19,17,10,151
b_944.png,4,9,24,8,253,22
b_945.png,3,5,19,17,0,223
b_946.png,1,9,9,11,40,240
b_947.png,4,6,12,7,10,91
b_948.png,0,2,23,13,7,207
b_949.png,2,5,5,17,255,195
b_950.png,4,1,10,8,254,87
b_951.png,2,0,26,9,0,186
b_952.png,3,7,20,18,255,14
b_953.png,6,9,27,6,0,197
b_954.png,9,7,25,17,4,206
b_955.png,4,7,21,11,15,236
b_956.png,2,7,12,27,0,243
b_957.png,8,1,20,18,223,68
b_958.png,4,6,13,5,0,240
b_959.png,2,9,25,25,17,170
b_960.png,0,9,22,12,255,33
b_961.png,6,1,13,11,0,185
b_962.png,1,9,15,12,11,181
b_963.png,0,5,25,10,0,160
b_964.png,1,9,12,11,16,175
b_965.png,9,7,27,25,0,105
b_966.png,9,1,25,21,13,124
b_967.png,5,4,7,14,47,225
b_968.png,6,3,5,16,0,240
b_969.png,1,9,13,18,15,187
b_970.png,6,9,9,19,2,212
b_971.png,8,0,23,14,255,8
b_972.png,5,9,18,25,0,206
b_973.png,7,9,21,15,255,26
b_974.png,1,9,25,21,252,4
b_975.png,6,2,5,14,255,106
b_976.png,7,9,8,17,251,17
b_977.png,3,0,15,25,0,124
b_978.png,8,0,20,15,0,111
b_979.png,0,5,6,23,9,242
b_980.png,3,5,27,14,50,160
b_981.png,2,0,17,3,1,232
b_982.png,8,1,27,15,32,148
b_983.png,6,2,13,15,0,161
b_984.png,7,5,17,18,4,237
b_985.png,4,7,23,5,0,222
b_986.png,5,9,19,27,12,167
b_987.png,7,9,22,9,5,79
b_988.png,6,2,16,13,0,97
b_989.png,6,1,11,13,0,214
b_990.png,7,1,27,24,47,223
b_991.png,1,6,8,10,6,154
b_992.png,0,9,19,19,249,8
b_993.png,0,9,3,23,0,211
b_994.png,1,9,16,21,243,47
b_995.png,7,2,27,17,1,113
b_996.png,8,0,27,15,255,23
b_997.png,5,6,19,15,14,184
b_998.png,3,9,25,15,0,170
b_999.png,7,9,27,7,0,210
b_1000.png,9,1,13,23,0,205
b_1001.png,0,9,2,17,13,209
b_1002.png,3,5,8,25,12,230
b_1003.png,4,1,11,16,255,77
b_1004.png,2,4,27,18,7,123
b_1005.png,7,1,11,21,31,197
b_1006.png,6,9,22,7,255,15
b_1007.png,0,7,17,14,0,104
b_1008.png,6,9,17,13,12,158
b_1009.png,2,6,10,7,4,116
b_1010.png,9,0,3,11,0,170
b_1011.png,2,3,21,18,2,225
b_1012.png,8,1,27,18,255,26
b_1013.png,3,5,9,4,0,224
b_1014.png,8,0,20,16,0,144
b_1015.png,0,4,10,16,0,142
b_1016.png,5,3,16,7,0,175
b_1017.png,3,9,22,16,249,6
b_1018.png,3,6,20,20,0,217
b_1019.png,9,1,3,9,70,255
b_1020.png,6,9,10,16,10,180
b_1021.png,2,1,16,18,255,60
b_1022.png,1,2,14,16,0,108
b_1023.png,0,1,25,14,255,28
b_1024.png,3,5,13,26,7,239
b_1025.png,0,1,11,20,0,119
b_1026.png,4,1,11,19,255,15
b_1027.png,9,1,11,26,253,51
b_1028.png,7,0,10,7,15,237
b_1029.png,0,9,12,12,0,120
b_1030.png,3,9,21,10,228,64
b_1031.png,0,9,9,9,37,236
b_1032.png,3,9,7,26,35,209
b_1033.png,9,1,9,8,0,180
b_1034.png,6,2,25,27,252,11
b_1035.png,2,4,4,5,255,33
b_1036.png,2,1,15,12,255,118
b_1037.png,5,0,27,13,19,233
b_1038.png,6,4,12,21,0,178
b_1039.png,0,3,3,23,0,210
b_1040.png,6,2,10,16,5,116
b_1041.png,1,9,15,17,0,252
b_1042.png,5,9,9,10,0,153
b_1043.png,5,6,19,10,82,251
b_1044.png,5,9,26,20,251,77
b_1045.png,2,3,21,25,27,172
b_1046.png,2,4,25,17,7,114
b_1047.png,7,9,27,12,0,185
b_1048.png,4,5,10,14,0,134
b_1049.png,1,9,17,15,10,192
b_1050.png,4,1,10,18,248,10
b_1051.png,7,3,27,8,39,139
b_1052.png,0,1,23,16,255,25
b_1053.png,0,9,2,21,0,187
b_1054.png,5,7,20,9,255,38
b_1055.png,2,5,3,18,0,189
b_1056.png,5,9,25,13,26,220
b_1057.png,7,9,25,23,12,212
b_1058.png,7,5,0,6,3,239
b_1059.png,6,1,21,26,255,39
b_1060.png,6,9,13,17,0,180
b_1061.png,4,6,13,3,254,30
b_1062.png,0,9,4,5,0,218
b_1063.png,1,6,9,10,48,252
b_1064.png,8,9,26,14,255,4
b_1065.png,5,3,18,15,0,120
b_1066.png,7,9,21,12,0,123
b_1067.png,3,5,19,23,8,190
b_1068.png,5,3,14,13,13,233
b_1069.png,2,7,6,11,0,186
b_1070.png,0,2,6,23,229,0
b_1071.png,1,9,12,16,16,167
b_1072.png,3,9,25,27,41,214
b_1073.png,2,0,26,17,0,142
b_1074.png,7,9,22,15,49,181
b_1075.png,9,1,6,6,7,170
b_1076.png,3,9,18,10,255,12
b_1077.png,4,2,23,19,0,125
b_1078.png,3,5,14,18,28,176
b_1079.png,9,1,6,6,3,194
b_1080.png,1,9,21,17,0,234
b_1081.png,6,1,22,14,224,14
b_1082.png,0,1,11,25,1,196
b_1083.png,0,3,2,25,0,117
b_1084.png,2,4,15,10,0,185
b_1085.png,2,9,27,15,253,89
b_1086.png,5,7,26,25,0,220
b_1087.png,3,9,26,14,255,115
b_1088.png,5,9,24,13,15,167
b_1089.png,2,3,16,12,255,106
b_1090.png,7,0,26,5,0,185
b_1091.png,1,9,19,17,16,179
b_1092.png,0,2,4,9,0,187
b_1093.png,7,5,5,26,0,239
b_1094.png,7,9,9,20,0,222
b_1095.png,1,9,20,6,255,86
b_1096.png,7,9,26,27,246,16
b_1097.png,0,9,9,11,9,204
b_1098.png,6,2,27,23,255,37
b_1099.png,3,9,27,19,4,237
b_1100.png,0,9,7,21,14,197
b_1101.png,6,9,12,14,0,147
b_1102.png,3,1,4,3,13,202
b_1103.png,3,6,22,19,12,125
b_1104.png,2,1,17,12,255,26
b_1105.png,7,9,27,12,245,64
b_1106.png,5,9,25,15,14,192
b_1107.png,2,3,3,21,0,159
b_1108.png,4,3,10,23,255,36
b_1109.png,7,5,26,19,0,186
b_1110.png,2,6,18,16,34,174
b_1111.png,0,4,11,13,0,79
b_1112.png,2,0,9,10,13,233
b_1113.png,4,3,22,13,53,224
b_1114.png,1,9,11,13,30,173
b_1115.png,1,9,22,14,255,30
b_1116.png,0,1,16,26,236,62
b_1117.png,3,9,23,25,0,179
b_1118.png,9,1,24,12,218,75
b_1119.png,0,3,8,7,2,177
b_1120.png,2,5,26,23,6,175
b_1121.png,0,4,4,4,13,230
b_1122.png,5,2,17,10,0,230
b_1123.png,1,9,11,15,1,170
b_1124.png,3,6,16,18,3,186
b_1125.png,8,0,25,19,14,129
b_1126.png,0,1,26,16,255,33
b_1127.png,0,9,20,17,1,100
b_1128.png,5,3,7,23,6,239
b_1129.png,0,9,13,9,0,235
b_1130.png,6,2,26,27,237,11
b_1131.png,1,9,22,10,166,21
b_1132.png,2,0,14,24,20,192
b_1133.png,3,2,23,5,0,165
b_1134.png,9,1,3,9,30,174
b_1135.png,0,2,27,17,24,215
b_1136.png,0,1,2,12,0,172
b_1137.png,0,3,1,23,28,212
b_1138.png,2,4,27,13,255,31
b_1139.png,4,9,14,8,0,150
b_1140.png,4,7,23,12,24,203
b_1141.png,9,0,16,25,255,98
b_1142.png,9,0,23,20,0,184
b_1143.png,2,0,14,24,7,249
b_1144.png,3,1,24,12,255,38
b_1145.png,9,1,14,23,0,158
b_1146.png,9,4,4,17,255,59
b_1147.png,8,1,27,15,7,103
b_1148.png,4,2,6,4,253,29
b_1149.png,9,1,8,22,251,62
b_1150.png,1,3,5,13,0,216
b_1151.png,8,9,21,12,255,7
b_1152.png,5,1,25,25,0,211
b_1153.png,7,3,11,5,8,149
b_1154.png,9,1,27,15,246,117
b_1155.png,2,0,14,21,30,110
b_1156.png,8,9,27,21,255,74
b_1157.png,2,9,11,10,5,125
b_1158.png,5,1,10,3,28,249
b_1159.png,2,9,27,23,255,84
b_1160.png,7,6,20,11,0,246
b_1161.png,3,9,19,5,13,228
b_1162.png,6,4,17,12,5,180
b_1163.png,6,5,14,17,0,195
b_1164.png,5,7,19,11,14,117
b_1165.png,2,1,20,10,0,94
b_1166.png,3,7,23,13,8,196
b_1167.png,0,5,24,7,12,205
b_1168.png,3,7,27,21,12,187
b_1169.png,1,9,13,13,69,235
b_1170.png,4,1,17,19,255,24
b_1171.png,2,9,19,7,10,154
b_1172.png,3,9,27,7,255,8
b_1173.png,5,9,21,27,7,225
b_1174.png,0,1,27,27,0,160
b_1175.png,0,8,13,18,0,197
b_1176.png,8,9,25,18,0,199
b_1177.png,9,0,21,24,15,185
b_1178.png,3,2,27,15,78,247
b_1179.png,1,9,15,14,54,249
b_1180.png,1,9,13,13,0,193
b_1181.png,6,4,17,13,0,169
b_1182.png,7,0,7,11,0,234
b_1183.png,1,9,24,8,255,35
b_1184.png,7,3,16,20,249,11
b_1185.png,7,9,13,14,18,224
b_1186.png,8,1,27,15,0,173
b_1187.png,7,5,19,19,14,239
b_1188.png,1,2,12,13,0,175
b_1189.png,1,9,11,14,28,247
b_1190.png,8,1,24,15,0,78
b_1191.png,3,9,26,5,254,77
b_1192.png,1,9,12,15,22,203
b_1193.png,7,2,23,23,54,212
b_1194.png,9,1,11,25,12,141
b_1195.png,9,1,27,15,255,32
b_1196.png,0,1,27,26,255,7
b_1197.png,5,2,8,14,255,33
b_1198.png,1,9,25,7,255,0
b_1199.png,1,9,25,19,214,2
b_1200.png,8,0,7,27,21,211
b_1201.png,8,0,25,9,0,183
b_1202.png,7,9,8,19,252,36
b_1203.png,2,4,27,18,255,148
b_1204.png,9,0,9,6,16,251
b_1205.png,0,9,9,15,20,247
b_1206.png,0,6,2,4,0,143
b_1207.png,7,4,4,25,244,73
b_1208.png,6,4,8,16,255,32
b_1209.png,6,2,26,22,229,26
b_1210.png,8,3,11,16,15,148
b_1211.png,0,4,7,11,10,186
b_1212.png,0,4,27,3,9,247
b_1213.png,3,5,3,19,1,202
b_1214.png,0,7,20,3,0,156
b_1215.png,6,9,23,27,0,197
b_1216.png,6,1,14,14,0,199
b_1217.png,6,5,10,15,0,221
b_1218.png,0,9,6,23,15,156
b_1219.png,3,6,25,14,40,217
b_1220.png,2,6,10,4,251,22
b_1221.png,4,7,12,8,0,208
b_1222.png,5,7,14,23,0,120
b_1223.png,4,6,23,8,255,87
b_1224.png,6,9,16,2,27,218
b_1225.png,5,3,17,27,3,170
b_1226.png,3,5,6,26,0,203
b_1227.png,2,5,20,11,13,102
b_1228.png,6,9,26,15,218,8
b_1229.png,1,2,23,12,0,250
b_1230.png,1,9,13,19,0,246
b_1231.png,3,9,27,22,255,25
b_1232.png,0,8,2,12,21,247
b_1233.png,5,2,23,20,3,190
b_1234.png,0,3,5,16,42,235
b_1235.png,2,0,6,20,0,223
b_1236.png,1,9,21,11,255,13
b_1237.png,1,9,13,11,0,165
b_1238.png,4,1,16,15,244,9
b_1239.png,8,0,4,24,14,229
b_1240.png,3,9,25,3,40,244
b_1241.png,8,0,21,19,10,129
b_1242.png,1,9,11,17,0,146
b_1243.png,0,9,3,21,0,237
b_1244.png,4,7,12,9,233,14
b_1245.png,7,9,21,2,0,157
b_1246.png,1,9,13,17,0,220
b_1247.png,6,9,27,14,239,41
b_1248.png,1,9,21,24,255,6
b_1249.png,0,1,2,13,17,201
b_1250.png,7,5,7,5,8,133
b_1251.png,2,3,3,16,0,249
b_1252.png,4,5,10,16,0,85
b_1253.png,7,9,22,23,9,131
b_1254.png,2,3,3,19,20,197
b_1255.png,6,1,18,25,255,4
b_1256.png,0,7,13,23,0,246
b_1257.png,2,0,23,9,0,219
b_1258.png,7,9,9,15,0,240
b_1259.png,7,9,20,13,255,26
b_1260.png,3,7,27,13,12,160
b_1261.png,3,5,7,3,83,245
b_1262.png,8,9,25,18,7,185
b_1263.png,5,0,14,8,21,181
b_1264.png,7,2,2,8,255,2
b_1265.png,6,1,16,17,15,198
b_1266.png,9,1,24,18,255,10
b_1267.png,4,0,15,7,21,221
b_1268.png,3,5,13,23,9,248
b_1269.png,7,4,27,2,17,210
b_1270.png,5,9,3,17,10,187
b_1271.png,7,9,26,27,248,51
b_1272.png,6,4,14,17,11,154
b_1273.png,3,5,15,26,16,166
b_1274.png,6,1,26,11,247,15
b_1275.png,5,7,5,13,0,226
b_1276.png,7,9,21,7,0,157
b_1277.png,7,5,27,1,11,168
b_1278.png,6,2,23,26,0,182
b_1279.png,7,3,14,9,254,20
b_1280.png,5,1,21,10,0,53
b_1281.png,3,9,12,6,0,252
b_1282.png,2,1,18,8,255,4
b_1283.png,1,9,13,13,3,251
b_1284.png,9,1,2,26,0,170
b_1285.png,1,9,27,9,212,24
b_1286.png,5,1,24,13,2,202
b_1287.png,2,4,25,13,255,0
b_1288.png,5,3,17,17,37,240
b_1289.png,7,9,3,24,19,251
b_1290.png,1,9,11,11,10,139
b_1291.png,5,6,17,11,0,111
b_1292.png,0,3,5,4,0,177
b_1293.png,9,5,2,7,6,255
b_1294.png,2,3,15,5,6,128
b_1295.png,6,1,23,12,255,0
b_1296.png,0,1,21,26,0,199
b_1297.png,9,1,10,25,0,202
b_1298.png,3,5,17,13,12,185
b_1299.png,1,9,5,11,0,158
b_1300.png,5,6,22,12,30,237
b_1301.png,3,9,23,9,0,129
b_1302.png,7,9,26,13,0,121
b_1303.png,0,9,2,16,0,158
b_1304.png,5,3,15,25,255,18
b_1305.png,0,3,2,7,0,190
b_1306.png,9,1,23,27,38,197
b_1307.png,4,3,12,7,250,38
b_1308.png,3,5,16,17,254,42
b_1309.png,7,5,6,16,251,11
b_1310.png,5,1,22,19,0,205
b_1311.png,0,6,2,9,0,243
b_1312.png,5,1,27,16,1,191
b_1313.png,1,9,19,6,3,143
b_1314.png,9,0,17,15,3,231
b_1315.png,9,1,17,23,8,164
b_1316.png,4,9,17,18,255,89
b_1317.png,5,9,27,10,23,145
b_1318.png,6,9,12,14,16,178
b_1319.png,5,3,26,20,0,215
b_1320.png,5,9,27,23,231,30
b_1321.png,5,9,23,9,0,151
b_1322.png,9,3,27,27,255,100
b_1323.png,1,9,17,19,0,86
b_1324.png,8,9,27,21,255,13
b_1325.png,7,4,2,8,255,0
b_1326.png,2,9,4,9,0,202
b_1327.png,2,7,18,9,211,41
b_1328.png,2,6,9,21,0,209
b_1329.png,1,9,17,1,0,242
b_1330.png,8,1,27,15,22,200
b_1331.png,2,5,6,6,18,240
b_1332.png,7,9,15,10,0,202
b_1333.png,4,7,25,3,255,100
b_1334.png,7,9,5,13,0,127
b_1335.png,4,1,10,18,0,246
b_1336.png,0,6,27,1,0,214
b_1337.png,9,1,21,17,255,83
b_1338.png,1,9,13,7,255,0
b_1339.png,8,1,25,16,2,158
b_1340.png,7,9,17,20,255,3
b_1341.png,7,9,25,3,29,244
b_1342.png,3,1,20,13,239,8
b_1343.png,4,1,21,23,3,209
b_1344.png,5,9,21,5,255,27
b_1345.png,2,3,7,17,11,135
b_1346.png,0,1,1,21,6,221
b_1347.png,4,7,25,11,0,217
b_1348.png,5,2,26,17,6,158
b_1349.png,8,0,24,11,246,75
b_1350.png,0,7,6,4,0,178
b_1351.png,0,1,2,19,0,177
b_1352.png,6,3,13,17,255,42
b_1353.png,6,2,27,12,249,67
b_1354.png,5,2,19,17,0,222
b_1355.png,0,4,5,17,11,231
b_1356.png,9,1,24,16,235,46
b_1357.png,8,1,27,18,245,14
b_1358.png,1,9,17,17,0,234
b_1359.png,9,1,24,16,244,20
b_1360.png,0,2,25,18,2,255
b_1361.png,6,9,27,22,0,116
b_1362.png,0,1,3,21,0,105
b_1363.png,5,2,23,24,16,158
b_1364.png,1,9,25,23,0,139
b_1365.png,3,9,17,20,23,191
b_1366.png,1,9,25,3,7,129
b_1367.png,2,9,27,11,248,63
b_1368.png,9,7,23,20,0,195
b_1369.png,2,0,21,25,0,191
b_1370.png,1,9,20,8,255,54
b_1371.png,7,5,13,15,2,132
b_1372.png,1,9,13,17,1,122
b_1373.png,3,4,24,15,3,251
b_1374.png,1,9,9,19,0,126
b_1375.png,0,1,18,18,0,182
b_1376.png,2,0,15,27,4,208
b_1377.png,8,4,23,14,12,227
b_1378.png,6,1,12,16,0,182
b_1379.png,6,9,16,17,0,217
b_1380.png,5,9,19,15,0,252
b_1381.png,1,9,23,15,163,12
b_1382.png,8,0,10,11,0,235
b_1383.png,5,9,27,17,255,11
b_1384.png,3,9,25,19,0,176
b_1385.png,2,1,12,11,255,32
b_1386.png,4,9,9,19,16,217
b_1387.png,0,9,11,10,0,197
b_1388.png,1,9,13,15,2,173
b_1389.png,4,7,11,13,0,124
b_1390.png,2,5,4,24,230,39
b_1391.png,2,6,21,14,0,219
b_1392.png,9,1,3,19,0,233
b_1393.png,6,9,11,16,0,196
b_1394.png,9,7,2,9,3,125
b_1395.png,1,9,6,17,0,239
b_1396.png,1,9,15,19,20,168
b_1397.png,2,5,3,10,27,250
b_1398.png,6,9,13,15,5,184
b_1399.png,0,5,5,3,0,209
b_1400.png,3,5,11,6,0,193
b_1401.png,6,9,16,23,24,203
b_1402.png,4,6,9,11,0,190
b_1403.png,6,3,13,10,0,250
b_1404.png,1,9,13,15,0,118
b_1405.png,3,1,18,23,7,205
b_1406.png,6,9,24,8,255,21
b_1407.png,0,1,3,17,12,127
b_1408.png,2,3,17,13,255,28
b_1409.png,0,4,21,21,14,106
b_1410.png,9,1,24,15,0,116
b_1411.png,5,3,19,16,255,20
b_1412.png,2,0,17,5,6,153
b_1413.png,2,6,27,13,1,229
b_1414.png,4,0,10,27,49,244
b_1415.png,7,9,7,5,0,115
b_1416.png,2,9,26,5,7,108
b_1417.png,0,9,2,23,17,231
b_1418.png,5,3,13,27,9,234
b_1419.png,0,5,11,5,87,225
b_1420.png,0,9,13,4,0,214
b_1421.png,2,5,5,22,17,243
b_1422.png,1,9,18,21,255,64
b_1423.png,1,9,20,7,255,18
b_1424.png,4,2,18,16,72,233
b_1425.png,0,9,5,23,8,193
b_1426.png,2,9,16,4,255,14
b_1427.png,0,1,3,19,0,119
b_1428.png,4,0,21,17,4,198
b_1429.png,6,1,26,15,10,203
b_1430.png,4,2,10,21,255,78
b_1431.png,5,0,16,5,9,248
b_1432.png,3,6,16,20,255,143
b_1433.png,0,3,2,23,0,225
b_1434.png,9,1,13,11,0,210
b_1435.png,9,0,4,25,0,201
b_1436.png,4,3,12,12,255,38
b_1437.png,1,9,12,16,20,210
b_1438.png,2,7,23,9,6,232
b_1439.png,5,2,22,20,255,22
b_1440.png,0,2,23,16,80,234
b_1441.png,2,0,19,10,238,11
b_1442.png,0,9,27,24,228,22
b_1443.png,3,6,20,9,238,44
b_1444.png,0,9,2,17,2,229
b_1445.png,3,9,19,14,255,74
b_1446.png,7,0,26,12,13,114
b_1447.png,1,9,17,9,250,106
b_1448.png,2,3,7,18,0,179
b_1449.png,6,3,2,3,255,42
b_1450.png,3,9,27,16,250,20
b_1451.png,5,3,24,27,26,220
b_1452.png,1,9,13,13,21,204
b_1453.png,5,3,25,27,0,140
b_1454.png,8,9,4,21,0,186
b_1455.png,7,4,21,7,0,239
b_1456.png,2,6,15,9,9,169
b_1457.png,6,9,22,11,249,92
b_1458.png,6,5,5,27,0,139
b_1459.png,1,9,19,13,49,235
b_1460.png,5,3,9,17,8,223
b_1461.png,1,9,15,11,16,223
b_1462.png,4,6,7,20,0,206
b_1463.png,4,7,13,4,0,188
b_1464.png,5,2,23,17,0,129
b_1465.png,1,9,21,25,250,45
b_1466.png,8,1,26,24,255,66
b_1467.png,4,0,17,7,16,159
b_1468.png,8,9,26,18,251,0
b_1469.png,5,1,20,19,249,8
b_1470.png,1,9,15,14,0,255
b_1471.png,7,9,27,7,0,101
b_1472.png,8,1,25,19,252,34
b_1473.png,6,3,13,18,16,195
b_1474.png,4,7,19,23,0,194
b_1475.png,2,6,12,7,1,133
b_1476.png,7,9,20,16,254,8
b_1477.png,1,5,17,15,0,219
b_1478.png,0,9,22,22,240,59
b_1479.png,3,2,27,14,37,204
b_1480.png,1,9,15,3,7,224
b_1481.png,0,3,3,21,0,237
b_1482.png,1,9,17,15,0,231
b_1483.png,0,4,7,19,18,252
b_1484.png,5,6,6,7,0,226
b_1485.png,8,1,27,14,236,37
b_1486.png,4,6,11,9,0,175
b_1487.png,2,9,25,6,4,181
b_1488.png,2,9,26,6,0,143
b_1489.png,1,9,13,25,0,156
b_1490.png,9,0,25,19,0,144
b_1491.png,6,2,4,27,255,73
b_1492.png,8,1,27,22,254,21
b_1493.png,9,1,23,27,255,89
b_1494.png,7,9,20,1,0,175
b_1495.png,1,8,3,11,0,247
b_1496.png,0,4,2,9,2,202
b_1497.png,0,1,23,26,247,75
b_1498.png,0,2,23,14,23,227
b_1499.png,2,5,20,12,255,6
b_1500.png,7,4,7,7,0,233
b_1501.png,9,1,27,27,255,24
b_1502.png,7,9,3,19,93,246
b_1503.png,6,9,13,14,0,213
b_1504.png,6,2,27,18,255,15
b_1505.png,3,9,26,13,2,193
b_1506.png,0,1,5,8,255,92
b_1507.png,9,1,27,14,4,186
b_1508.png,0,2,25,7,19,179
b_1509.png,0,9,18,25,14,139
b_1510.png,1,9,10,10,249,57
b_1511.png,6,9,19,16,19,144
b_1512.png,5,3,2,16,0,114
b_1513.png,2,3,21,18,0,171
b_1514.png,6,5,2,23,0,177
b_1515.png,4,7,13,15,255,157
b_1516.png,5,3,26,25,4,157
b_1517.png,9,0,23,17,12,152
b_1518.png,0,3,7,9,7,222
b_1519.png,4,1,22,7,5,189
b_1520.png,7,2,11,20,0,196
b_1521.png,3,9,27,17,5,125
